1,is mostly a lump of run-of-the-mill profanity sprinkled with a few remarks so geared toward engendering audience sympathy that you might think he was running for office -- or trying to win over a probation officer 
1,the movie 's major and most devastating flaw 
2,solid sci-fi thriller 
1,"otherwise , this could be a passable date film . "
1,the cold light 
1,a subzero version 
2,a great deal of fun 
2,this deeply moving french drama develops a startling story that works both as a detailed personal portrait and as a rather frightening examination of modern times . 
2,blade 2 
2,"capable of charming the masses with star power , a pop-induced score and sentimental moments that have become a spielberg trademark "
1,neither as scary-funny as tremors 
1,moronic 
1,with a grand whimper 
1,"each scene drags , underscoring the obvious , and sentiment is slathered on top "
2,most exciting action films 
1,press the delete key . 
2,ravishing 
1,incapable of controlling his crew 
1,of a paranoid and unlikable man 
1,really horrible drek . 
2,"an interesting psychological game of cat-and-mouse , three-dimensional characters and believable performances all add up to a satisfying crime drama . "
2,well cast and well directed - a powerful drama with enough sardonic wit to keep it from being maudlin . 
2,modern master 
1,"the acting is amateurish , the cinematography is atrocious , the direction is clumsy , the writing is insipid and the violence is at once luridly graphic and laughably unconvincing "
2,is the film roman polanski may have been born to make 
2,imbued with strong themes of familial ties and spirituality that are powerful and moving without stooping to base melodrama 
2,who play their roles with vibrant charm 
1,"the french director has turned out nearly 21/2 hours of unfocused , excruciatingly tedious cinema that , half an hour in , starts making water torture seem appealing . "
1,remind us of how very bad a motion picture can truly be 
1,neither revelatory nor truly edgy -- merely crassly flamboyant and comedically labored . 
2,best movie 
1,"buried somewhere inside its fabric , but never clearly seen "
1,"would be great to see this turd squashed under a truck , preferably a semi "
1,"terrible , banal dialogue "
1,bad 
2,good old fashioned spooks 
2,"kiddie entertainment , sophisticated wit "
1,killing its soul 
1,it 's exploitive without being insightful . 
1,however 
2,'s unburdened by pretensions to great artistic significance 
2,"went back to newcastle , the first half of gangster no. 1 drips with style and , at times , blood . "
2,"still rapturous after all these years , cinema paradiso stands as one of the great films about movie love . "
1,is an entirely foreign concept 
2,keeping the balance between the fantastic and the believable 
1,one of the most curiously depressing 
2,i 'll buy the criterion dvd . 
1,do well to cram earplugs 
2,recent successes 
2,pleasure 
2,its emphasis on caring for animals and respecting other cultures is particularly welcome 
2,us right into the center of that world 
2,like schindler 's list 
2,the modern day 
1,does n't deserve the energy it takes to describe how bad it is 
2,oddly sweet comedy 
2,with flashes of warmth and gentle humor 
2,"boldly , confidently orchestrated , aesthetically and sexually "
2,thoughtful examination 
2,an engaging and intimate first feature 
2,the theme does n't drag an audience down 
1,"contrived and exploitative for the art houses and too cynical , small and decadent for the malls . "
1,"the explosion essentially ruined -- or , rather , overpowered -- the fiction of the movie for me . "
2,"a vivid , thoughtful , unapologetically raw coming-of-age tale full of sex , drugs and rock "
2,"'s destined to win a wide summer audience through word-of-mouth reviews and , not far down the line , to find a place among the studio 's animated classics "
2,"despite its flaws , crazy as hell marks an encouraging new direction for la salle . "
1,"none of the crackle of `` fatal attraction '' , `` 9 1/2 weeks '' , or even `` indecent proposal '' "
2,'s lovely 
2,one of mr. chabrol 's subtlest works 
2,stirring 
2,the career peak 
2,", with his brawny frame and cool , composed delivery , fits the bill perfectly "
1,unfunny one 
2,they sometimes still can be made 
2,remarkable and novel 
2,effective film 
2,most enjoyable releases 
1,one it follows into melodrama and silliness 
1,boiled hollywood argot 
2,brings a beguiling freshness 
1,the small screen 
2,powerful and 
2,"soars above the globe in dazzling panoramic shots that make the most of the large-screen format , before swooping down on a string of exotic locales , scooping the whole world up in a joyous communal festival of rhythm . "
2,executed with such gentle but insistent sincerity 
1,unsophisticated 
2,a freshly painted rembrandt 
1,is inane and awful 
1,have no affinity for most of the characters 
2,in integrating the characters in the foreground into the extraordinarily rich landscape 
2,finest films 
2,a standout performance 
1,nothing overly original 
2,"unique , well-crafted psychological study "
1,be another shameless attempt by disney 
1,almost unimaginable horror 
2,funniest 
1,is almost certainly going to go down as the worst -- and only -- killer website movie of this or any other year 
2,likeable 
1,from director mark romanek 's self-conscious scrutiny 
2,sometimes creepy intimacy 
1,but blatantly biased 
2,"soderbergh 's best films , `` erin brockovich , '' "
2,like jimmy 's routines 
2,"the last kiss will probably never achieve the popularity of my big fat greek wedding , but its provocative central wedding sequence has far more impact . "
2,virtuosic set pieces 
2,"kwan is a master of shadow , quietude , and room noise , and lan yu is a disarmingly lived-in movie . "
1,tries-so-hard-to-be-cool 
2,"wisely decided to let crocodile hunter steve irwin do what he does best , and fashion a story around him . "
1,pretty much self-centered 
2,seems to have recharged him . 
2,is ultimately thoughtful without having much dramatic impact 
2,"not all of the stories work and the ones that do are thin and scattered , but the film works well enough to make it worth watching "
1,pick your nose instead because you 're sure to get more out of the latter experience 
2,the pitfalls 
2,that tell the best story 
1,in such odd plot 
1,"ca n't begin to tell you how tedious , how resolutely unamusing , how thoroughly unrewarding all of this is , and what a reckless squandering of four fine acting talents "
2,see it for the passion 
2,good material 
2,'s notably better acted -- and far less crass - than some other recent efforts in the burgeoning genre of films about black urban professionals 
1,irritates and saddens 
2,a kind 
2,breathes extraordinary life 
2,"entertaining , self-aggrandizing , politically motivated "
1,skip the film and pick up the soundtrack 
2,layered richness 
1,boils down to a transparently hypocritical work that feels as though it 's trying to set the women 's liberation movement back 20 years . 
2,behold in its sparkling beauty 
1,can not overcome the sense that pumpkin is a mere plot pawn for two directors with far less endearing disabilities . 
2,"texan director george ratliff had unlimited access to families and church meetings , "
1,sedate 
1,bogs down in rhetoric and cliché . 
2,a huge sacrifice 
2,while the frequent allusions to gurus and doshas will strike some westerners as verging on mumbo-jumbo ... broad streaks of common sense emerge with unimpeachable clarity . 
2,fred schepisi 's tale of four englishmen facing the prospect of their own mortality views youthful affluence not as a lost ideal but a starting point . 
1,clips of a film that are still looking for a common through-line 
1,"sure which half of dragonfly is worse : the part where nothing 's happening , or the part where something 's happening "
2,"the places , and the people , "
2,with fondness and respect 
1,this is a frustrating patchwork : an uneasy marriage of louis begley 's source novel ( about schmidt ) and an old payne screenplay . 
1,"dry of humor , verve and fun "
1,darker 
2,winning piece 
1,spends a bit too much time 
2,undeniable energy 
1,nobody in the viewing audience cares 
2,on par with the first one 
2,wo n't still be tapping 
2,that peace is possible 
2,"even as it pays earnest homage to turntablists and beat jugglers , old schoolers and current innovators , scratch is great fun , full of the kind of energy it 's documenting . "
1,if you appreciate the one-sided theme to lawrence 's over-indulgent tirade 
2,it is refreshingly undogmatic about its characters . 
1,been exhausted by documentarians 
1,"contradictory , self-hating , self-destructive ways "
1,"no , i do n't know why steven seagal is considered a star , nor why he keeps being cast in action films when none of them are ever any good or make any money . "
1,ultra-violent 
1,so many bad romances out there 
2,that allows americans to finally revel in its splendor 
1,"unfunny comedy with a lot of static set ups , not much camera movement , and most of the scenes "
1,"eileen walsh , an engaging , wide-eyed actress whose teeth are a little too big for her mouth , "
2,a middle-aged romance 
2,are presented in convincing way 
2,but every bit as filling as the treat of the title 
2,takashi miike keeps pushing the envelope 
2,"the entire cast is first-rate , especially sorvino . "
1,", absurd collection "
1,no teeth 
2,enough cool fun here to warm the hearts of animation enthusiasts of all ages 
2,grow into a movie career 
1,is not the director at his most sparkling 
2,the film has ( its ) moments 
1,telegraphs every discovery and layers on the gloss of convenience . 
2,is a wish a studio 's wallet makes 
1,is like scorsese 's mean streets redone by someone who ignored it in favor of old ` juvenile delinquent ' paperbacks with titles like leather warriors and switchblade sexpot . 
2,rollicking adventure 
1,( tries ) to parody a genre that 's already a joke in the united states . 
2,"think of it as gidget , only with muscles and a lot more smarts , but just as endearing and easy to watch "
2,buoyant energy level 
2,younger generations 
2,feel absolutely 
2,homage 
2,showcases tom hanks as a depression era hit-man in this dark tale of revenge 
1,schizo 
2,process of imparting knowledge . 
1,as well as rank frustration from those in the know about rubbo 's dumbed-down tactics ) 
2,"a mix of gritty realism , crisp storytelling and radiant compassion that effortlessly draws you in . "
2,"what lee does so marvelously compelling is present brown as a catalyst for the struggle of black manhood in restrictive and chaotic america ... sketchy but nevertheless gripping portrait of jim brown , a celebrated wonder in the spotlight "
2,guts and crazy beasts stalking men with guns though ... you will likely enjoy this monster . 
2,astounds 
2,live happily ever 
2,often exquisite 
1,scandal 
2,"if ( jaglom 's ) latest effort is not the director at his most sparkling , some of its repartee is still worth hearing . "
2,are too cute 
1,kids = misery 
2,pointed personalities 
2,"whenever it threatens to get bogged down in earnest dramaturgy , a stirring visual sequence like a surge through swirling rapids or a leap from pinnacle to pinnacle rouses us . "
2,"funny and , in the end , "
2,"often watchable , though goofy and lurid , "
1,expect more from director michael apted ( enigma ) and screenwriter nicholas kazan ( reversal of fortune ) 
1,will probably be a talky bore 
2,"it could be , by its art and heart , a necessary one . "
2,served 
2,a zinger-filled crowd-pleaser that open-minded elvis fans ( but by no means all ) 
2,transforms one of ( shakespeare 's ) deepest tragedies into a smart new comedy . 
2,give credit to affleck . 
1,discordant 
2,invaluable service 
1,"gross-out flicks , "
1,am more offended by his lack of faith in his audience than by anything on display 
1,muting 
2,shows moments of promise 
1,sham actor workshops and 
1,serving sara is little more than a mall movie designed to kill time . 
2,"funny , somber , absurd , and , finally , achingly sad , bartleby is a fine , understated piece of filmmaking . "
2,interesting technical exercise 
1,too slow 
1,is like having two guys yelling in your face for two hours . 
2,slice of hitchcockian suspense . 
1,than anything seen on jerry springer 
2,contemporary chinese life this exciting new filmmaker has brought to the screen 
1,aimlessly 
2,solemn insights 
2,a collection of wrenching cases is corcuera 's attention to detail . 
1,should avoid this like the dreaded king brown snake 
1,with an adequate reason why we should pay money for what we can get on television for free 
1,watching it was painful 
1,one gets the feeling that the typical hollywood disregard for historical truth and realism is at work here 
1,reminds at every turn of elizabeth berkley 's flopping dolphin-gasm 
2,paul grabowsky 's excellent music 
1,"if disingenuous , "
1,redundancies 
1,a few cheap shocks 
1,"the actors improvise and scream their way around this movie directionless , lacking any of the rollicking dark humor so necessary to make this kind of idea work on screen . "
2,troubled and determined homicide cop 
2,is an intelligent flick that examines many different ideas from happiness to guilt in an intriguing bit of storytelling . 
2,road trip 
1,without any of its satirical 
1,the delicate tightrope between farcical and loathsome 
2,matches the page-turning frenzy 
2,"be inside looking out , and at other times outside looking in "
1,it 's too long 
1,stealing harvard ca n't even do that much . 
2,good for the goose 
1,"what new best friend does not have , beginning with the minor omission of a screenplay "
1,"a huge disappointment coming , as it does "
1,it already has one strike against it . 
2,an exhilarating new interpretation in morvern callar 
2,ben affleck 
2,"unfolds with such a wallop of you-are-there immediacy that when the bullets start to fly , your first instinct is to duck . "
2,comedic bliss 
1,to have been conjured up only 10 minutes prior to filming 
1,sleepwalk through vulgarities in a sequel you can refuse . 
2,"is a terrific role for someone like judd , who really ought to be playing villains "
1,more abhorrent 
2,powerful and universal 
2,"quaid is utterly fearless as the tortured husband living a painful lie , and moore wonderfully underplays the long-suffering heroine with an unflappable '50s dignity somewhere between jane wyman and june cleaver . "
1,peculiarly moral amorality 
1,bespeaks an expiration date passed a long time ago 
2,is wondrously creative . 
1,'s surprisingly bland despite the heavy doses of weird performances and direction . 
1,"a bizarre piece of work , with premise and dialogue at the level of kids ' television and plot threads as morose as teen pregnancy , rape and suspected murder "
1,"you 'll forget about it by monday , though , and "
2,"( caine ) proves once again he has n't lost his touch , bringing off a superb performance in an admittedly middling film . "
2,a sane regimen 
2,of the most interesting writer/directors 
1,an undercurrent of loneliness and isolation 
1,"the narrator and the other characters try to convince us that acting transfigures esther , but she 's never seen speaking on stage ; one feels cheated , "
2,"my big fat greek wedding is a non-stop funny feast of warmth , color and cringe . "
1,"'s a movie that ends with truckzilla , for cryin ' out loud "
1,is pushed into the margins by predictable plotting and tiresome histrionics . 
2,writer and director burr steers knows the territory 
2,humorous 
2,being a true adaptation of her book 
2,is clever and funny 
2,undeniably gorgeous 
1,the evening to end 
2,", and genius "
1,her life half-asleep 
1,what 's missing is what we call the ` wow ' factor . 
2,profound ethical and philosophical questions in the form of dazzling pop entertainment 
1,", it is more likely to induce sleep than fright . "
1,spend 110 claustrophobic minutes 
1,false and fabricated 
1,"of rancid , well-intentioned , but shamelessly manipulative movie making "
1,"is n't a product of its cinematic predecessors so much as an mtv , sugar hysteria , and playstation cocktail . "
1,there is a mediocre movie trying to get out . 
2,compelling plots 
2,food-for-thought cinema 
1,crushingly self-indulgent spectacle 
1,", luridly colored , uni-dimensional nonsense machine that strokes the eyeballs while it evaporates like so much crypt mist in the brain "
2,tremendous chemistry 
2,the writing is clever and the cast is appealing 
2,"brilliantly shines on all the characters , as the direction is intelligently accomplished . "
1,"its spry 2001 predecessor -- but it 's a rushed , slapdash , sequel-for-the-sake - of-a-sequel with less than half the plot and ingenuity "
2,intimate than spectacular 
2,a portrait of two strong men in conflict 
2,its appeal 
1,in bad stage dialogue 
1,"deep , uncompromising curtsy "
2,quality band 
1,the movie 's various victimized audience members 
1,this picture is mostly a lump of run-of-the-mill profanity sprinkled with a few remarks so geared toward engendering audience sympathy that you might think he was running for office -- or trying to win over a probation officer . 
1,tedious 
2,", but because of the startling intimacy "
2,scorcher 
2,recognize it 
2,real-life hollywood fairy-tale 
2,"is grand-scale moviemaking for a larger-than-life figure , an artist who has been awarded mythic status in contemporary culture . "
2,increasingly emphasizes the computer and the cool 
2,enjoyable feel-good family comedy 
2,", evelyn comes from the heart . "
2,"dark , intelligent "
2,fluid and mesmerizing sequence 
1,"gross-out flicks , college flicks , or even flicks in general "
1,"tries to rush through the intermediary passages , apparently hoping that the audience will not notice the glaring triteness of the plot device "
2,", you know there 's something there . "
1,the german film industry can not make a delightful comedy centering on food 
2,as a cult film 
2,revisionist fancy 
2,is greatness here . 
1,get out your pooper-scoopers . 
2,"i say , entertaining "
1,"is to ponder how a whole segment of pop-music history has been allowed to get wet , fuzzy and sticky . "
2,thanks to remarkable performances 
1,pushing the jokes at the expense of character 
1,old story 
1,that something hip and transgressive was being attempted here that stubbornly refused to gel 
1,"contrived , lame screenplay "
1,is n't as compelling or as believable 
2,is that i truly enjoyed most of mostly martha while i ne 
2,intelligent subtlety 
2,"in itself , is extraordinary . "
2,clear-cut hero 
2,exceedingly memorable one for most people 
1,about the thousands of americans who die hideously 
1,you can practically hear george orwell turning over . 
2,a zany mix 
1,after that it becomes long and tedious like a classroom play in a college history course . 
2,"are very , very good reasons "
2,"the best films of the year with its exquisite acting , inventive screenplay , mesmerizing music , and many inimitable scenes "
2,'s actually sort of amazing 
2,we have absolutely no idea who the main characters are until the film is well under way -- and yet it 's hard to stop watching . 
1,"it 's a bad sign when you 're rooting for the film to hurry up and get to its subjects ' deaths just so the documentary will be over , but it 's indicative of how uncompelling the movie is unless it happens to cover your particular area of interest "
1,"offers big , fat , dumb laughs that may make you hate yourself for giving in . "
1,scarcely worth 
1,"whatever flaws igby goes down may possess , it is undeniably that "
1,", the film grows as dull as its characters , about whose fate it is hard to care . "
2,shakespeare 's better known tragedies 
2,you 'd do well to check this one out because it 's straight up twin peaks action ... 
2,an interesting character 
2,brave and 
2,please history fans 
2,few seconds 
1,that something so short could be so flabby 
2,are telegraphed in the most blithe exchanges gives the film its lingering tug 
1,"two big things are missing -- anything approaching a visceral kick , and anything approaching even a vague reason to sit through it all . "
1,to escape from director mark romanek 's self-conscious scrutiny 
1,and just plain dumb 
2,is like nothing we westerners have seen before . 
2,thought out 
1,drowsy drama 
2,glory 
2,savage full-bodied wit 
1,make like the title and dodge this one . 
2,a skillful fisher 
1,clumsy and 
2,his effortless performance 
2,a brutal and funny work . 
1,feel the wasted potential of this slapstick comedy 
2,enjoyed most of mostly martha 
1,' i know how to suffer ' and if you see this film you 'll know too . 
2,introduce video as art 
2,good and ambitious 
1,viewer to doze off for a few minutes or make several runs to the concession stand and/or restroom and not feel as if he or she has missed anything 
2,"a first-class , thoroughly involving b movie that effectively combines two surefire , beloved genres -- the prison flick and the fight film "
2,"considerable skill and determination , backed by sheer nerve "
2,makes a feature debut that is fully formed and remarkably assured 
1,can get on television for free 
1,"the movie 's plot is almost entirely witless and inane , carrying every gag two or three times beyond its limit to sustain a laugh . "
2,"soulful , incisive meditation "
1,is n't scary . 
2,seen and debated with appropriate ferocity and thoughtfulness 
2,of lazy humor 
1,"in the film , which gives you an idea just how bad it was "
1,just bad 
2,added clout 
1,wholly unconvincing 
2,most appealing 
2,the subtle direction 
1,comes from tv reruns and supermarket tabloids 
1,such a dependable concept was botched in execution 
1,there 's no rooting interest 
1,"kitschy , flashy , overlong soap opera . "
1,ridiculousness 
1,distracts 
2,with so much passion 
2,a few big laughs 
2,director carl franklin adds enough flourishes and freak-outs to make it entertaining 
2,is still very much worth 
1,a sequel you can refuse 
1,bad soap opera 
1,pacing and lack 
1,my seat trying to sneak out of the theater 
2,worthwhile themes 
1,threw medical equipment at a window 
2,infinitely wittier version 
2,ebullient tunisian film 
1,"acting , poorly dubbed dialogue and murky cinematography "
1,invite some genuine spontaneity into the film by having the evil aliens ' laser guns actually hit something for once ? 
2,"forcefully told , with superb performances throughout "
2,are laughs aplenty 
1,incapable 
2,that 's because panic room is interested in nothing more than sucking you in ... and making you sweat . 
2,a fascinating study 
1,festers in just such a dungpile that you 'd swear you were watching monkeys flinging their feces at you . 
2,the treat of the title 
1,a vanity project 
1,"horrifyingly , "
1,less funny 
2,intriguing story 
2,chouraqui no doubt intended the film to affirm love 's power to help people endure almost unimaginable horror 
1,hampered 
1,missing a beat 
1,"'s not an original character , siuation or joke in the entire movie "
1,"an odd show , pregnant with moods , stillborn except as a harsh conceptual exercise "
2,ensures the film never feels draggy 
2,"mr. deeds is , as comedy goes , very silly -- and in the best way "
2,the film 's intimate camera work and searing performances pull us deep into the girls ' confusion and pain as they struggle tragically to comprehend the chasm of knowledge that 's opened between them . 
2,utter cuteness 
2,one of the most splendid 
2,spikes of sly humor 
1,confusing sexual messages 
2,screenplay to die for 
1,one-sided documentary 
1,", it 's really little more than a particularly slanted , gay s/m fantasy , enervating and deadeningly drawn-out . "
2,that is revelatory 
2,artsy and 
1,'d grab your kids and run and then probably call the police . 
1,refracting all of world war ii through the specific conditions of one man 
1,such a lousy way 
2,to be intimate and socially encompassing 
1,"jumps around with little logic or continuity , "
2,overflows with wisdom and emotion 
2,realistic characters 
1,"induces a kind of abstract guilt , "
1,wear thin on all 
1,leaves a bitter taste . 
2,of strictly a-list players 
1,not completely loveable -- but what underdog movie since the bad news bears has been ? 
2,a spirited film and 
2,she 's pretty and she can act -- 
1,"tends to speculation , conspiracy theories or , at best , circumstantial evidence "
1,"to see another car chase , explosion or gunfight again "
2,the lively appeal of the last kiss lies in the ease with which it integrates thoughtfulness and pasta-fagioli comedy . 
2,life-embracing spirit 
1,grievous but obscure complaint 
1,paced at a speed that is slow to those of us in middle age and deathly slow to any teen 
2,makes the right choices at every turn 
1,a bored cage 
2,without cheesy fun factor . 
1,"while certainly clever in spots , this too-long , spoofy update of shakespeare 's macbeth does n't sustain a high enough level of invention . "
2,"deliver awe-inspiring , at times sublime , visuals "
1,a bore 
1,a fourth-rate jim carrey who does n't understand the difference between dumb fun and just plain dumb 
1,start to drag as soon as the action speeds up 
2,to do with 94 minutes 
2,a cinematic touchstone 
2,just how well 
1,"'s a lot to ask people to sit still for two hours and change watching such a character , especially when rendered in as flat and impassive a manner as phoenix 's . "
1,embarrassment and others 
2,"poignancy , and intelligence "
1,'s just merely very bad 
1,"feels secondhand , familiar -- and not in a good way . "
1,this loose collection of largely improvised numbers 
1,more dutiful than enchanting ... terribly episodic and lacking the spark of imagination that might have made it an exhilarating 
2,there are some movies that hit you from the first scene 
1,"a clumsily manufactured exploitation flick , a style-free exercise in manipulation and mayhem "
1,"reeked of a been-there , done-that sameness "
2,the last 15 minutes 
2,the gentle and humane side 
1,"stays in formula -- which is a waste of de niro , mcdormand and the other good actors in the cast "
2,solid formula 
1,"the script boasts some tart tv-insider humor , but the film has not a trace of humanity or empathy "
2,often inspiring 
2,about the optimism of a group of people who are struggling to give themselves a better lot in life than the ones 
2,results that are sometimes bracing 
1,there 's a scientific law to be discerned here that producers would be well to heed : mediocre movies start to drag as soon as the action speeds up 
2,a compelling investigation 
1,is a such a brainless flibbertigibbet 
1,a way to make j.k. rowling 's marvelous series into a deadly bore 
1,"felt work about impossible , irrevocable choices and the price of making them . "
1,will certainly succeed in alienating most viewers 
2,"tender , "
2,binks 
2,comedy fare 
1,is akin to a reader 's digest condensed version of the source material . 
1,rank frustration from those in the 
1,could n't care less 
1,"very ugly , "
1,a distinctly minor effort 
1,are acting like puppets 
1,really horrible 
2,martha will leave you with a smile on your face and a grumble in your stomach . 
1,might more accurately be titled mr. chips off the old block 
2,"beautifully shot against the frozen winter landscapes of grenoble and geneva , the film unfolds with all the mounting tension of an expert thriller , until the tragedy beneath it all gradually reveals itself . "
2,perfectly captures the wonders and worries of childhood 
2,friday the 13th 
2,the surest bet 
2,"a lush , swooning melodrama "
2,glaring and unforgettable 
2,undeniable entertainment value 
1,profane and exploitative as the most offensive action flick you 've ever seen . 
2,laughed throughout the movie 
1,uglier 
1,scrutinize 
2,crafted a deceptively casual ode to children and 
2,"while the highly predictable narrative falls short , treasure planet is truly gorgeous to behold . "
2,talk to her is so darned assured 
2,"the art direction is often exquisite , and the anthropomorphic animal characters are beautifully realized through clever makeup design , leaving one to hope that the eventual dvd release will offer subtitles and the original italian-language soundtrack "
2,thrills and extreme emotions 
1,has flopped as surely as a soufflé gone wrong 
2,clients 
2,a slam-bang extravaganza that 
2,a set of heartfelt performances 
1,deserves a better vehicle than this facetious smirk of a movie 
2,nicholas nickleby celebrates the human spirit with such unrelenting dickensian decency that it turned me ( horrors ! ) 
2,a forceful drama of an alienated executive who re-invents himself . 
2,such exuberance and passion 
2,"as gory as the scenes of torture and self-mutilation may be , they are pitted against shimmering cinematography that lends the setting the ethereal beauty of an asian landscape painting . "
1,a story that 's shapeless and uninflected 
2,'s as sweet as greenfingers 
2,the distinct and very welcome sense 
2,'s quite fun in places 
2,"is an act of spiritual faith -- an eloquent , deeply felt meditation on the nature of compassion . "
1,attempts to fuse at least three dull plots into one good one . 
2,the script manages the rare trick of seeming at once both refreshingly different and reassuringly familiar . 
1,with bogus profundities 
2,as well as a masterfully made one 
2,"a passion for cinema , and indeed sex , "
2,tremendous promise 
1,a shallow rumination 
2,career peak 
1,", they 're merely signposts marking the slow , lingering death of imagination . "
2,original 
2,"though , there is a really cool bit -- the movie 's conception of a future-world holographic librarian ( orlando jones ) who knows everything and answers all questions , is visually smart , cleverly written , and nicely realized . "
1,shamelessly money-grubbing 
1,in trapped 
2,is a convincing one 
2,believable and heart-wrenching 
2,"vibrant , colorful world "
2,"confessions is n't always coherent , but it 's sharply comic and surprisingly touching , so hold the gong "
2,funny little film 
1,"that one in clockstoppers , a sci-fi thriller as lazy as it is interminable "
2,the testosterone-charged wizardry of jerry bruckheimer productions 
1,misguided comedy 
1,about a horrifying historical event 
1,seems inconceivable 
2,rare combination 
2,groundbreaking 
1,plot conceits 
1,the poor quality of pokemon 4 ever is any indication 
2,solid performances and eerie atmosphere 
1,fails to provide much more insight than the inside column of a torn book jacket 
1,die 
2,it 's awfully entertaining to watch . 
1,"ritchie 's film is easier to swallow than wertmuller 's polemical allegory , but it 's self-defeatingly decorous . "
1,the slow parade 
2,embedded in the sexy demise of james dean 
2,less an examination of neo-nazism than a probe into the nature of faith itself 
1,years and years of costly analysis could never fix 
2,the movie completely transfixes the audience . 
1,he ca n't disguise that he 's spiffing up leftovers that are n't so substantial or fresh 
2,true and historically significant 
2,fulford-wierzbicki ... deftly captures the wise-beyond-her-years teen . 
1,"easy , cynical potshots at morally bankrupt characters "
1,"pick up the durable best seller smart women , foolish choices for advice "
1,little else 
2,entertain all ages 
2,fresh good looks and 
2,about the passions that sometimes fuel our best achievements and other times 
2,"the stars may be college kids , but the subject matter is as adult as you can get : the temptations of the flesh are unleashed by a slightly crazed , overtly determined young woman and a one-night swim turns into an ocean of trouble "
2,excellent performances from jacqueline bisset and martha plimpton 
1,if only it were that grand a failure 
2,"a genuinely funny ensemble comedy that also asks its audience -- in a heartwarming , nonjudgmental kind of way -- to consider what we value in our daily lives . "
2,of determination and the human spirit 
2,"has a delightfully dour , deadpan tone and stylistic consistency "
2,passably 
2,", it still comes off as a touching , transcendent love story . "
1,little is done to support the premise other than fling gags at it to see which ones shtick . 
2,beautifully shot against the frozen winter landscapes of grenoble and geneva 
2,schnitzler does a fine job contrasting the sleekness of the film 's present with the playful paranoia of the film 's past . ' 
2,just brilliant in this 
2,the talented 
1,when it 's really an exercise in gross romanticization of the delusional personality type 
1,terribly obvious 
1,created a monster but did n't know how to handle it . 
1,book-on-tape 
1,the original was n't a good movie 
1,"the blair witch formula for an hour , in which we 're told something creepy and vague is in the works "
1,would recommend big bad love only to winger fans who have missed her since 1995 's forget paris . 
2,reminds me of a vastly improved germanic version of my big fat greek wedding 
2,will no doubt 
1,the screenwriter responsible for one of the worst movies of one year 
2,bright future 
1,"an exhausted , desiccated talent who ca n't get out of his own way "
2,it 's absolutely amazing how first-time director kevin donovan managed to find something new to add to the canon of chan . 
2,delivers a magnetic performance 
2,oscar winners 
1,"a dull , dumb and derivative horror film "
2,manage to hit all of its marks 
2,"new texture , new relevance , new reality "
2,look no further 
2,"nettelbeck has crafted an engaging fantasy of flavors and emotions , one part romance novel , one part recipe book . "
1,too much of a plunge 
1,"singing and finger snapping it might have held my attention , but as it stands i kept looking for the last exit from brooklyn . "
2,makes one of the great minds of our times interesting and accessible 
1,wildly uneven movie 
1,"is so resolutely cobbled together out of older movies that it even uses a totally unnecessary prologue , just because it seems obligatory "
1,"begins to drag two-thirds through , when the melodramatic aspects start to overtake the comedy "
2,talented people 
2,"is such a perfect medium for children , "
2,"riveting , brisk delight "
2,riveting memories are rendered with such clarity that it 's as if it all happened only yesterday 
1,", it 's hard to figure the depth of these two literary figures , and even the times in which they lived . "
2,stakes out the emotional heart of happy . 
2,friday after next 
2,'s got just enough charm and appealing character quirks to forgive that still serious problem 
2,check it out 
1,looking for astute observations and coming up blank 
1,raunchy and 
2,acknowledges and celebrates the glorious chicanery and self-delusion of this most american of businesses 
2,", organic character work "
2,cinematic poet 
2,the filmmakers ' eye for detail and 
1,were all over this `` un-bear-able '' project 
1,besotted and obvious drama 
2,"is fun , and host to some truly excellent sequences "
2,scoring high for originality of plot 
1,no signs of life 
2,williams absolutely nails sy 's queasy infatuation and overall strangeness . 
1,an absurdist spider web . 
1,it 's a movie that gets under your skin . 
2,move so easily across racial and cultural lines in the film 
2,relationship and 
1,"does n't really know or care about the characters , and "
1,the film never finds its tone and several scenes run too long . 
2,"comic parody and pulp melodrama , this smart-aleck movie ... tosses around some intriguing questions about the difference between human and android life "
2,fantastic 
2,a deceptively simple premise 
2,"determined , ennui-hobbled "
2,"brave , uninhibited "
1,", repetitive and ragged "
2,"an eye-boggling blend of psychedelic devices , special effects and backgrounds , ` spy kids 2 ' "
2,it 's pleasant enough 
1,it 's also not smart or barbed enough for older viewers -- not everyone thinks poo-poo jokes are ` edgy . ' 
2,the great equalizer that can calm us of our daily ills and bring out joys in our lives that we never knew 
2,a modestly made but profoundly moving documentary . 
2,because he gives the story some soul 
1,downright transparent is the script 's endless assault of embarrassingly ham-fisted sex jokes that reek of a script rewrite designed to garner the film a `` cooler '' pg-13 rating . 
2,appealing blend 
2,discursive but oddly riveting documentary . 
1,lulls you into a gentle waking coma 
1,a moratorium 
1,terribly episodic 
1,wal-mart checkout line 
1,relied too much on convention 
1,consider the film a celluloid litmus test for the intellectual and emotional pedigree of your date and a giant step backward for a director i admire . 
1,dreary movie . 
1,feels like a glossy rehash . 
2,of breathtaking mystery 
2,", personal film "
2,a dazzling thing to behold -- as long as you 're wearing the somewhat cumbersome 3d goggles the theater provides . 
1,"donovan ... squanders his main asset , jackie chan , and fumbles the vital action sequences . "
1,"this might not seem like the proper cup of tea , "
